department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
AST;110;"Introduction to Astronomy Laboratory";0003;LAB;1104;We 4:10PM - 6:00PM;Bennett Hall 302;Staff;09/04/2012 - 12/14/2012
AST;110;"Introduction to Astronomy Laboratory";0004;LAB;7377;We 6:10PM - 8:00PM;Bennett Hall 302;Staff;09/04/2012 - 12/14/2012
AST;110;"Introduction to Astronomy Laboratory";0005;LAB;1106;Th 10:00AM - 11:50AM;Bennett Hall 302;Staff;09/04/2012 - 12/14/2012
AST;110;"Introduction to Astronomy Laboratory";0006;LAB;1107;Th 12:00PM - 1:50PM;Bennett Hall 302;Staff;09/04/2012 - 12/14/2012
AST;451;"Astrophysics";0001;LEC;7392;TuTh 11:00AM - 12:15PM;Bennett Hall 115;Staff;09/04/2012 - 12/14/2012
AST;497;"Topics in Astrophysics";0001;IND;1108;TBA;TBA;David J Batuski;09/04/2012 - 12/14/2012
AVS;145;"Animal Science";0001;LEC;1109;MoWeFr 8:00AM - 8:50AM;Bennett Hall 137;Charles R Wallace;09/04/2012 - 12/14/2012
AVS;145;"Animal Science";1001;LAB;1110;Mo 1:10PM - 3:00PM;Arranged;Charles R Wallace;09/04/2012 - 12/14/2012
AVS;145;"Animal Science";1002;LAB;1111;Mo 3:10PM - 5:00PM;Arranged;Charles R Wallace;09/04/2012 - 12/14/2012
AVS;145;"Animal Science";1003;LAB;1112;We 1:10PM - 3:00PM;Arranged;Charles R Wallace;09/04/2012 - 12/14/2012
AVS;145;"Animal Science";1004;LAB;1113;We 3:10PM - 5:00PM;Arranged;Charles R Wallace;09/04/2012 - 12/14/2012
AVS;152;"History of Infectious Disease and Public Health";0860;LEC;1115;We 6:00PM - 8:30PM;Nutting Hall 102;John D Blaisdell;09/04/2012 - 12/14/2012
AVS;196;"Introduction to Equine Cooperative";0001;FEX;3863;Mo 6:00PM - 8:00PM;Witter Center Farm;Robert C Causey;09/04/2012 - 12/14/2012
